variable,stname,2010,2020,2030,2040,c2030,c2040
oa.depratio,California,0.18827039201255574,0.25400781212889767,0.31826158997668547,0.32332997921232765,0.0642537778477878,0.06932216708342998
oa.depratio,New Hampshire,0.21943377646479567,0.3256250825452498,0.4592605999388479,0.467631960624211,0.13363551739359808,0.14200687807896117
oa.depratio,New York,0.22068791049013678,0.28080283128841815,0.3442892541390432,0.3438261707198487,0.06348642285062506,0.06302333943143057
oa.depratio,Ohio,0.23688170175876466,0.32576653763714897,0.4143823629497573,0.4135556079272434,0.08861582531260831,0.08778907029009442
oa.depratio,Tennessee,0.2236229740061763,0.30935792416052155,0.37545040868951285,0.3763893752004942,0.0660924845289913,0.06703145103997266
oa.depratio,Texas,0.17436622438565547,0.23209944296556836,0.28292349659761973,0.2859877097528426,0.050824053632051364,0.053888266787274236
oa.depratio,United States,0.21741798193853445,0.2903256212664489,0.3595227664771044,0.3579384974774128,0.06919714521065551,0.0676128762109639
